Invoice,Date,Customer,Store
05042175,1996-11-24,00447,Glasgow
02006547,1996-11-03,09398,Dover
05012357,1996-11-02,04378,Plymouth
00091512,1996-11-13,02188,Dover
09053281,1996-11-23,00459,Sheffield
06098769,1996-11-26,01248,Dover
08000560,1996-11-22,09681,Brimingham
10074440,1996-11-18,00803,Sheffield
03098872,1996-11-07,05291,Plymouth
06019656,1996-11-15,00206,Carlisle
08003579,1996-11-13,03006,Felixstowe
02085768,1996-11-07,03453,Brimingham
06053304,1996-11-27,07096,Plymouth
08026632,1996-11-27,05269,Cambridge
05014190,1996-11-27,09950,Carlisle
04028737,1996-11-22,02665,Cambridge
10085966,1996-11-28,03693,Southamton
02066524,1996-11-13,04750,Southamton
07069211,1996-11-01,06865,Cardiff
00007803,1996-11-19,05531,Cardiff
09036804,1996-11-05,03942,Cardiff
03032276,1996-11-08,03897,Swansea
05003037,1996-11-28,09632,Glasgow
08037910,1996-11-17,03490,Dover
07025997,1996-11-23,01085,Glasgow
08053807,1996-11-11,00755,Carlisle
05001210,1996-11-29,00147,Newcastle
00025169,1996-11-28,00916,Felixstowe
00012054,1996-11-04,08615,Southamton
02016003,1996-11-25,08705,Liverpool
02042720,1996-11-11,03205,Felixstowe
09006081,1996-11-24,04980,Newcastle
09081145,1996-11-25,01499,Grimsby
02046099,1996-11-02,08899,London
09058845,1996-11-15,00675,Dover
03095529,1996-11-21,01699,Brimingham
04087823,1996-11-23,04541,Sheffield
00003468,1996-11-24,05837,Aberdeen
05069865,1996-11-28,04470,Liverpool
10006884,1996-11-01,06219,Grimsby
06054332,1996-11-17,06082,Felixstowe
01089133,1996-11-07,07928,Southamton
05074069,1996-11-27,03849,Cardiff
06027737,1996-11-27,00367,Dover
03093756,1996-11-22,08542,Felixstowe
10046314,1996-11-12,03248,London
06086686,1996-11-11,04085,Grimsby
02007331,1996-11-11,01412,Manchester
08055426,1996-11-16,08541,Sheffield
00049798,1996-11-09,02565,Cardiff
01097068,1996-11-30,06887,Newcastle
00012722,1996-11-26,06839,Dover
10026887,1996-11-22,06105,Glasgow
05098907,1996-11-24,08257,Dover
05068452,1996-11-22,03583,Edinburgh
09040334,1996-11-01,06612,Dover
06090762,1996-11-07,02382,Glasgow
08079208,1996-11-25,06364,Brimingham
03080105,1996-11-12,09459,Edinburgh
00097691,1996-11-26,09195,Aberdeen
04098058,1996-11-06,02946,Plymouth
03078892,1996-11-26,07282,Brimingham
05021455,1996-11-02,06005,Liverpool
07006671,1996-11-28,04871,Felixstowe
00017862,1996-11-25,00177,Southamton
00063066,1996-11-28,04113,Dover
01096673,1996-11-03,06603,Brimingham
01008112,1996-11-07,07298,Plymouth
02081742,1996-11-07,03920,Southamton
04064310,1996-11-07,00916,Aberdeen
06010420,1996-11-13,03563,Grimsby
01082365,1996-11-12,06967,Cardiff
07058335,1996-11-15,01736,Cambridge
07083336,1996-11-06,05625,Cambridge
06057882,1996-11-19,01456,Glasgow
01057763,1996-11-23,07330,Dover
08047148,1996-11-21,08313,Plymouth
04089318,1996-11-20,07411,Dover
07074527,1996-11-24,08879,Sheffield
05091181,1996-11-08,09888,Cardiff
01054106,1996-11-28,08181,Grimsby
07025045,1996-11-27,01094,Newcastle
04049012,1996-11-15,06996,London
10018146,1996-11-05,04138,Felixstowe
00028659,1996-11-30,07511,Sheffield
07042429,1996-11-21,03260,Swansea
00029876,1996-11-05,00476,Grimsby
04056723,1996-11-11,07589,Swansea
09077020,1996-11-11,07086,Brimingham
09041597,1996-11-15,09231,Plymouth
05079484,1996-11-27,01831,Grimsby
03078757,1996-11-05,07504,Plymouth
08079183,1996-11-20,03698,Sheffield
04042323,1996-11-14,01013,Brimingham
10033989,1996-11-28,06442,Grimsby
08090399,1996-11-21,07656,Edinburgh
06096254,1996-11-07,09353,Southamton
01053245,1996-11-04,08793,Plymouth
04085271,1996-11-07,07252,Liverpool
06018290,1996-11-18,05544,Liverpool
03000210,1996-11-22,02506,Manchester
07077055,1996-11-25,02844,Cardiff
09001914,1996-11-16,07039,Cardiff
07094621,1996-11-02,06515,Felixstowe
04007019,1996-11-15,03226,Liverpool
03004047,1996-11-23,06946,Southamton
01051719,1996-11-18,05895,Felixstowe
04051938,1996-11-04,08495,London
06005868,1996-11-14,09528,Grimsby
08082545,1996-11-30,04851,Cardiff
02027549,1996-11-18,07217,Edinburgh
01057279,1996-11-03,07358,Felixstowe
00047206,1996-11-24,05195,Cambridge
05043481,1996-11-02,07223,Edinburgh
02055042,1996-11-14,00134,Edinburgh
08092504,1996-11-03,04120,Sheffield
00019130,1996-11-10,08953,Aberdeen
03033336,1996-11-10,02722,Southamton
02077106,1996-11-05,08698,Plymouth
00022253,1996-11-08,03453,Sheffield
06096854,1996-11-19,08589,Sheffield
05056667,1996-11-04,01894,Carlisle
10085467,1996-11-30,08866,Cardiff
04009811,1996-11-08,02978,Manchester
10095141,1996-11-18,09008,Glasgow
05043830,1996-11-30,03711,Cambridge
07040718,1996-11-22,06185,Newcastle
04012982,1996-11-17,01331,Cardiff
06095017,1996-11-28,01473,Glasgow
02075398,1996-11-17,00263,Aberdeen
10057410,1996-11-20,08352,Aberdeen
01078804,1996-11-09,00269,Manchester
10094428,1996-11-17,07396,Southamton
07033002,1996-11-08,06410,Edinburgh
01090472,1996-11-25,05349,Plymouth
02092181,1996-11-05,06190,Grimsby
04080833,1996-11-02,09251,Grimsby
07076426,1996-11-24,00698,Cardiff
06061977,1996-11-12,05714,Carlisle
10066224,1996-11-20,02743,Plymouth
03042967,1996-11-13,09250,Southamton
01073221,1996-11-05,09626,Carlisle
06044908,1996-11-21,00026,Sheffield
01046020,1996-11-14,06776,Edinburgh
02032000,1996-11-09,02764,Plymouth
04004801,1996-11-27,06635,Newcastle
01049415,1996-11-09,02670,Newcastle
05061963,1996-11-05,00212,London
10063871,1996-11-26,06700,Sheffield
10013799,1996-11-10,06634,Glasgow
04087547,1996-11-23,00111,Dover
10023448,1996-11-14,02166,Brimingham
02013300,1996-11-26,06917,Newcastle
07053356,1996-11-12,06031,London
02093179,1996-11-10,05846,Dover
00054095,1996-11-19,06366,Felixstowe
01021433,1996-11-13,09500,Brimingham
00064064,1996-11-09,01095,Cardiff
10063975,1996-11-20,05270,Liverpool
04016845,1996-11-10,06782,Carlisle
08080938,1996-11-04,07935,Grimsby
00009334,1996-11-06,03372,Newcastle
07093332,1996-11-22,03761,Carlisle
08000314,1996-11-13,02219,Manchester
03012887,1996-11-16,09824,Plymouth
04058154,1996-11-26,07314,Felixstowe
01047934,1996-11-30,00474,Brimingham
10031608,1996-11-21,09679,Glasgow
05022236,1996-11-29,09120,Brimingham
01064502,1996-11-03,01080,Swansea
09094393,1996-11-19,05274,Glasgow
01050727,1996-11-27,02924,Carlisle
08050628,1996-11-25,03477,Carlisle
00092442,1996-11-14,05019,Aberdeen
06065011,1996-11-15,08638,Liverpool
09049094,1996-11-12,09819,London
01060212,1996-11-27,07188,Newcastle
06044184,1996-11-08,05961,Carlisle
10053451,1996-11-09,02994,Cardiff
01068085,1996-11-28,05399,Cardiff
02066004,1996-11-08,05578,Dover
09038402,1996-11-21,07115,Felixstowe
08066036,1996-11-23,04514,Liverpool
10081978,1996-11-08,03528,Liverpool
08085992,1996-11-22,01260,Brimingham
08087605,1996-11-13,09259,Grimsby
09076703,1996-11-25,00630,Southamton
01007456,1996-11-01,00629,Manchester
10003074,1996-11-12,06123,Cardiff
01011320,1996-11-23,06856,Cardiff
06040882,1996-11-23,03280,Aberdeen
09011511,1996-11-06,04299,Sheffield
02063624,1996-11-30,09276,Liverpool
00002690,1996-11-13,08103,Carlisle
09048013,1996-11-12,02497,Aberdeen
10015237,1996-11-14,07957,Edinburgh
09052400,1996-11-21,00996,Brimingham
07068549,1996-11-29,03105,Cambridge
01053053,1996-11-29,07477,Brimingham
07049079,1996-11-14,00833,Dover
06025959,1996-11-23,00669,Aberdeen
06040167,1996-11-29,07413,Southamton
00024248,1996-11-03,05240,London
09043529,1996-11-07,01494,Dover
04036414,1996-11-21,00691,Grimsby
10065470,1996-11-24,02279,Glasgow
02027920,1996-11-29,04597,Grimsby
00094695,1996-11-15,04248,Glasgow
04012853,1996-11-29,09445,Sheffield
00042874,1996-11-24,06394,Southamton
02031348,1996-11-26,06955,Plymouth
03037966,1996-11-19,09042,Aberdeen
10067078,1996-11-13,05590,Plymouth
10080094,1996-11-08,09815,Manchester
05001042,1996-11-19,09122,Brimingham
02063044,1996-11-24,07350,Glasgow
01020823,1996-11-06,06168,Felixstowe
03057466,1996-11-06,09207,Newcastle
03032159,1996-11-01,06287,Felixstowe
03058408,1996-11-27,02739,Swansea
01035479,1996-11-28,05194,Swansea
03082419,1996-11-29,04007,Aberdeen
10048269,1996-11-24,03263,Plymouth
06033256,1996-11-22,02074,Dover
03022748,1996-11-12,05414,Edinburgh
10069175,1996-11-25,09491,Dover
03050018,1996-11-12,08649,Cardiff
10014082,1996-11-25,09344,Southamton
01013829,1996-11-16,06507,Felixstowe
03094929,1996-11-21,04085,Brimingham
03010141,1996-11-06,03579,Brimingham
01002109,1996-11-30,01007,Cardiff
00084117,1996-11-05,02367,Edinburgh
08069426,1996-11-21,02549,Southamton
04090540,1996-11-03,05763,Sheffield
09061930,1996-11-27,06648,Plymouth
00042887,1996-11-23,04780,Sheffield
04056770,1996-11-11,05007,Newcastle
04001390,1996-11-05,05801,Carlisle
06078873,1996-11-10,06446,Sheffield
06037749,1996-11-03,06079,Southamton
03014543,1996-11-03,03476,London
04002190,1996-11-22,00056,Liverpool
00048965,1996-11-15,05100,Sheffield
03095444,1996-11-25,03400,Manchester
06072810,1996-11-16,06258,Southamton
05080496,1996-11-28,03598,Brimingham
08075490,1996-11-07,00227,Southamton
06021812,1996-11-08,04394,Brimingham
09034002,1996-11-15,00579,Sheffield
06070927,1996-11-17,09483,Manchester
02039451,1996-11-14,06753,London
10032619,1996-11-30,03559,London
01065090,1996-11-06,06887,Edinburgh
09019964,1996-11-25,05051,Grimsby
02026783,1996-11-12,01313,Cambridge
06091838,1996-11-23,02796,Newcastle
00096933,1996-11-07,04426,Brimingham
02022738,1996-11-07,07200,Felixstowe
09044818,1996-11-15,02137,Newcastle
05096037,1996-11-25,03415,Cardiff
03069645,1996-11-29,06870,Sheffield
01095808,1996-11-29,06658,Glasgow
05086804,1996-11-13,05216,Carlisle
02053534,1996-11-17,03469,Swansea
00024152,1996-11-01,08011,Southamton
10060029,1996-11-08,06265,Glasgow
05086150,1996-11-01,04237,London
00029701,1996-11-12,09138,Felixstowe
04043940,1996-11-24,07449,Felixstowe
08090613,1996-11-04,04439,Aberdeen
02005874,1996-11-21,04840,Brimingham
10063604,1996-11-04,09787,Manchester
09063733,1996-11-15,09851,Newcastle
03028552,1996-11-02,09352,Glasgow
05074833,1996-11-28,05082,Cardiff
05032787,1996-11-21,02100,Carlisle
09089257,1996-11-17,05325,Newcastle
09018794,1996-11-18,05041,Aberdeen
10028701,1996-11-17,00038,Newcastle
09097520,1996-11-13,08582,Swansea
05084642,1996-11-04,05268,Felixstowe
03018970,1996-11-09,02915,Manchester
07087825,1996-11-24,05201,Glasgow
02063572,1996-11-22,04717,Cardiff
03084967,1996-11-06,03584,Grimsby
07098630,1996-11-27,04035,Cambridge
00050064,1996-11-13,08791,Plymouth
08019435,1996-11-07,00941,Edinburgh
03014307,1996-11-09,06581,Southamton
08008704,1996-11-10,06847,Brimingham
04075716,1996-11-30,01512,Grimsby
07039509,1996-11-16,01525,Cardiff
08091370,1996-11-30,06624,Grimsby
07083952,1996-11-25,01106,Cardiff
10083544,1996-11-09,09725,Liverpool
10063807,1996-11-26,08741,Dover
07067126,1996-11-24,05966,Cardiff
02093858,1996-11-13,06181,Edinburgh
03043775,1996-11-15,09375,London
10087911,1996-11-05,02734,Edinburgh
09079182,1996-11-12,04799,Manchester
06008522,1996-11-15,03781,Plymouth
05030050,1996-11-02,08896,Swansea
04034234,1996-11-06,06377,Sheffield
00074425,1996-11-18,07701,Edinburgh
05045989,1996-11-25,01547,Edinburgh
00038340,1996-11-05,07902,Grimsby
05023183,1996-11-20,09313,Southamton
01092836,1996-11-15,07698,Edinburgh
08016751,1996-11-29,08158,Carlisle
10003475,1996-11-13,09167,Sheffield
03001443,1996-11-17,05965,Plymouth
10091460,1996-11-18,00802,Manchester
06002117,1996-11-04,03392,Cardiff
01002306,1996-11-02,00226,Plymouth
09030806,1996-11-24,07718,Glasgow
10093785,1996-11-07,09488,Cardiff
01020064,1996-11-23,02670,Glasgow
04042262,1996-11-09,08823,Manchester
04030631,1996-11-08,05519,Plymouth
06045623,1996-11-22,01804,Dover
07045991,1996-11-14,00966,Liverpool
02088077,1996-11-18,00525,Brimingham
07056776,1996-11-30,05303,Felixstowe
06027866,1996-11-16,03885,Edinburgh
10076448,1996-11-27,08333,Dover
10095423,1996-11-30,02865,Manchester
02084673,1996-11-16,07448,Carlisle
09037026,1996-11-16,06925,Carlisle
04073112,1996-11-07,07498,Plymouth
02003442,1996-11-28,04785,Aberdeen
09048674,1996-11-19,02747,Cambridge
04018644,1996-11-23,06219,Plymouth
08097609,1996-11-05,04704,Sheffield
06080219,1996-11-01,02080,Newcastle
00053562,1996-11-17,07825,Felixstowe
05011437,1996-11-20,03916,Grimsby
09048640,1996-11-01,03515,Dover
08090176,1996-11-02,09513,Cambridge
07085699,1996-11-07,07095,Plymouth
08071931,1996-11-17,09811,Felixstowe
01007867,1996-11-09,09346,Cardiff
07063008,1996-11-17,05019,Aberdeen
07003463,1996-11-13,03901,Swansea
05071935,1996-11-21,07761,London
01056754,1996-11-05,04672,Brimingham
05083836,1996-11-22,08360,Plymouth
05018310,1996-11-28,09557,Cardiff
08074318,1996-11-06,07153,Swansea
01047423,1996-11-23,00230,Brimingham
04056109,1996-11-21,03983,Cambridge
10095039,1996-11-09,09807,Brimingham
00004874,1996-11-07,02386,Aberdeen
01063234,1996-11-22,08207,Carlisle
10029657,1996-11-11,01511,Grimsby
01022427,1996-11-15,04537,Edinburgh
01016878,1996-11-20,06692,Cardiff
01030773,1996-11-04,08508,Aberdeen
08013530,1996-11-07,05847,Felixstowe
05069662,1996-11-22,04816,Dover
04093272,1996-11-04,06769,Cardiff
09019483,1996-11-28,07570,Glasgow
09054295,1996-11-16,04847,Cambridge
01098875,1996-11-08,04543,Brimingham
01055761,1996-11-02,05800,Carlisle
07037025,1996-11-09,03190,Swansea
07093817,1996-11-20,01149,Edinburgh
05050698,1996-11-13,06260,Cardiff
09091814,1996-11-04,06519,Liverpool
04093596,1996-11-02,06652,Dover
01047420,1996-11-13,07634,Edinburgh
01079392,1996-11-17,09675,Southamton
09073448,1996-11-29,06628,Manchester
08059917,1996-11-18,01343,Brimingham
09036652,1996-11-13,09077,Edinburgh
03084464,1996-11-03,01522,Swansea
01043350,1996-11-05,06564,Dover
05072568,1996-11-13,09287,Brimingham
08021315,1996-11-17,00927,Edinburgh
00092604,1996-11-10,05311,Dover
00021829,1996-11-01,04365,Swansea
09079316,1996-11-18,03033,Liverpool
04085946,1996-11-06,07123,Edinburgh
04016199,1996-11-30,04487,Glasgow
04001373,1996-11-19,00737,Aberdeen
04062101,1996-11-21,02858,Carlisle
03042888,1996-11-15,03648,Glasgow
00018807,1996-11-15,06780,Plymouth
01066287,1996-11-12,05776,Newcastle
03072855,1996-11-11,04753,Grimsby
09012410,1996-11-03,01478,Sheffield
03030810,1996-11-15,05815,Cambridge
02043092,1996-11-30,07060,Grimsby
06092688,1996-11-01,05534,Carlisle
02034841,1996-11-28,09162,Cambridge
04041823,1996-11-28,09484,Dover
01008839,1996-11-16,02350,Edinburgh
06033286,1996-11-19,02877,Liverpool
00085613,1996-11-25,02646,Swansea
08021592,1996-11-12,02389,Brimingham
00063529,1996-11-21,07010,London
05015942,1996-11-09,03962,Newcastle
04064441,1996-11-27,07202,Plymouth
08090127,1996-11-02,01152,Southamton
06054001,1996-11-05,05128,Plymouth
01042910,1996-11-20,02681,Felixstowe
10073228,1996-11-13,09046,Cardiff
05037241,1996-11-04,08859,Cardiff
01099706,1996-11-21,01889,Newcastle
07098610,1996-11-19,01824,Brimingham
10017513,1996-11-18,06793,Brimingham
03000888,1996-11-06,03654,London
04059886,1996-11-07,03568,Aberdeen
00034505,1996-11-12,02507,Felixstowe
05003811,1996-11-17,00609,Cambridge
02022278,1996-11-15,00228,Swansea
00055183,1996-11-29,00572,Aberdeen
01003371,1996-11-13,00806,Glasgow
02000397,1996-11-15,06506,Newcastle
03040284,1996-11-08,02276,Cardiff
04080038,1996-11-11,03428,Newcastle
01043352,1996-11-26,08803,Edinburgh
06062181,1996-11-02,03356,Carlisle
05060449,1996-11-06,09950,Dover
01009964,1996-11-10,02136,Edinburgh
10006914,1996-11-21,08917,Plymouth
10049750,1996-11-21,08136,Aberdeen
02021520,1996-11-03,00505,Newcastle
00045573,1996-11-17,07752,Cardiff
06021886,1996-11-12,02033,Swansea
00086092,1996-11-02,01113,Felixstowe
09012273,1996-11-07,02462,Carlisle
08056652,1996-11-12,08421,Cambridge
05014721,1996-11-28,01050,Sheffield
10049557,1996-11-13,09504,Grimsby
08015039,1996-11-13,07866,Aberdeen
06002713,1996-11-30,07391,Southamton
01071224,1996-11-14,09790,Cambridge
04012247,1996-11-12,04209,Southamton
05001359,1996-11-04,03780,Dover
01006754,1996-11-12,05497,Felixstowe
09034947,1996-11-19,07805,Brimingham
03051818,1996-11-12,07930,Plymouth
05066998,1996-11-18,04473,Aberdeen
08059144,1996-11-04,06883,Manchester
09002884,1996-11-10,06341,Brimingham
01053867,1996-11-02,04095,Grimsby
01094004,1996-11-25,00511,Cardiff
09037765,1996-11-09,03598,Grimsby
08061755,1996-11-15,03924,Liverpool
08035275,1996-11-09,06223,London
09073440,1996-11-22,08906,Manchester
06083991,1996-11-23,05752,London
01054447,1996-11-09,09429,Swansea
08035992,1996-11-08,01872,Southamton
05083116,1996-11-10,00807,Brimingham
00073478,1996-11-25,01553,Dover
06004415,1996-11-26,00065,Glasgow
00063368,1996-11-12,08004,Brimingham
02004219,1996-11-04,09919,Aberdeen
07052104,1996-11-27,02189,Cardiff
01097494,1996-11-23,06069,Cardiff
10003775,1996-11-16,03637,Newcastle
04070385,1996-11-19,06536,Liverpool
03087416,1996-11-24,09352,Edinburgh
08076846,1996-11-09,07889,London
03093827,1996-11-13,04772,Grimsby
01022947,1996-11-05,02498,Cambridge
10005893,1996-11-21,09711,Manchester
08069649,1996-11-07,02032,Edinburgh
06040077,1996-11-16,03219,Newcastle
09086170,1996-11-24,06933,London
07008839,1996-11-04,05618,Liverpool
10008012,1996-11-21,02658,Liverpool
00021641,1996-11-12,00567,Brimingham
05074778,1996-11-02,09758,Carlisle
02092761,1996-11-02,08616,Plymouth
05003064,1996-11-14,07492,Edinburgh
10088730,1996-11-11,00785,Brimingham
05061525,1996-11-10,08744,Edinburgh
05041307,1996-11-14,04371,Sheffield
07071315,1996-11-28,02696,Aberdeen
10028517,1996-11-11,04220,Swansea
08049473,1996-11-12,05724,Plymouth
06072449,1996-11-09,00946,Southamton
08051557,1996-11-28,08151,Liverpool
09070301,1996-11-11,01250,London
03096981,1996-11-19,02101,Manchester
00082569,1996-11-02,01432,Brimingham
10048986,1996-11-12,00416,Dover
03046500,1996-11-15,08326,Sheffield
00097304,1996-11-05,06694,Carlisle
07053897,1996-11-22,03721,Glasgow
06039035,1996-11-29,01034,Swansea
08013658,1996-11-15,02804,Cambridge
07073550,1996-11-09,03972,Felixstowe
00086672,1996-11-12,04793,Plymouth
01083676,1996-11-28,00268,Glasgow
06010096,1996-11-01,07600,Carlisle
09031436,1996-11-03,08028,Edinburgh
07079363,1996-11-07,02920,Felixstowe
05036692,1996-11-22,06116,Sheffield
10060775,1996-11-12,09966,Sheffield
03013247,1996-11-18,09482,Plymouth
09011425,1996-11-21,07493,Southamton
01027209,1996-11-26,04442,Grimsby
05077336,1996-11-12,06574,Carlisle
05024755,1996-11-08,09391,Glasgow
07024688,1996-11-28,08985,Aberdeen
06066534,1996-11-16,06478,Brimingham
09088089,1996-11-29,09575,Carlisle
08038374,1996-11-24,07751,Liverpool
10060889,1996-11-18,00285,Cardiff
00056484,1996-11-02,09585,Sheffield
06038016,1996-11-12,00374,Cardiff
10001545,1996-11-14,07499,Manchester
01085025,1996-11-26,02819,Cambridge
07006811,1996-11-13,08403,Dover
09055632,1996-11-12,03012,Newcastle
08094542,1996-11-05,07651,Felixstowe
06007109,1996-11-21,05525,Plymouth
05073708,1996-11-02,09714,Newcastle
10040163,1996-11-16,06765,Aberdeen
06072231,1996-11-30,07253,Dover
07031944,1996-11-18,02912,Swansea
04069836,1996-11-02,04771,Carlisle
05076522,1996-11-01,08705,Dover
03048903,1996-11-15,06108,Liverpool
00092047,1996-11-17,07960,Cardiff
01057167,1996-11-14,05243,Cambridge
01045026,1996-11-14,05402,Grimsby
05059054,1996-11-08,09664,Carlisle
03070769,1996-11-03,04052,Carlisle
00029647,1996-11-06,07444,Grimsby
05080893,1996-11-13,04766,London
05000798,1996-11-06,02507,Plymouth
05059066,1996-11-28,06621,Brimingham
02021913,1996-11-04,04300,Cardiff
05017950,1996-11-03,01554,Swansea
09006700,1996-11-26,04762,Brimingham
10072701,1996-11-29,03941,Sheffield
10090471,1996-11-26,09547,Manchester
09031741,1996-11-20,06548,Glasgow
08094874,1996-11-28,07145,Newcastle
05082925,1996-11-09,05484,Dover
01002359,1996-11-05,05194,Brimingham
00034383,1996-11-26,01336,Glasgow
02093214,1996-11-23,01285,Swansea
01033588,1996-11-02,09604,Edinburgh
02033800,1996-11-17,04500,Southamton
05039843,1996-11-09,03824,London
04006217,1996-11-21,02110,Felixstowe
02006910,1996-11-18,04556,Glasgow
01013285,1996-11-09,01526,Carlisle
04083552,1996-11-20,05104,Grimsby
09084297,1996-11-17,01883,Newcastle
00094381,1996-11-13,08525,Glasgow
09084760,1996-11-11,09093,Grimsby
03089166,1996-11-01,06728,Cardiff
00037915,1996-11-30,01264,Aberdeen
01023896,1996-11-11,00568,Cambridge
06052975,1996-11-20,04551,Plymouth
04095957,1996-11-15,08428,Brimingham
05018068,1996-11-22,06414,Grimsby
04051712,1996-11-11,06428,Carlisle
