Invoice,Product,Quantity,Price
00001044,Bleach,1,0.8
00001044,Sugar,1.5,0.6
00001044,Cereal,3,8.4
00001044,Toothpaste,3,2.4
00001044,Flour,3,1.5
00001044,Shampoo,1,3.11
00001044,Raisins,0.25,0.11
00001044,Fish,1.71,2.39
09023671,Cookies,1,1.1
09023671,Wine,3,10.2
09023671,Crackers,4,2.8
09023671,Toothpaste,1,0.8
09023671,Lettuce,0.98,1.23
09023671,Soda,2,2.2
09023671,Salt,0.25,0.03
09023671,Grapes,2.82,1.3
09023671,Fish,1.72,2.41
09023671,Carrots,1.85,0.37
02072840,Salt,0.5,0.05
02072840,Plums,0.74,0.74
02072840,Toilet Paper,12,3.0
02072840,Eggs,18,14.4
02072840,Pears,1.33,0.44
02072840,Carrots,2.31,0.46
02072840,Tuna,1,1.0
02072840,Sugar,2.0,0.8
02072840,Peas,1.09,0.33
01077098,Broccoli,1.27,0.39
04034673,Rice,2.5,1.88
04034673,Diapers,8,19.2
04034673,Salt,0.25,0.03
04034673,Detergent,0.5,0.75
04034673,Sugar,0.5,0.2
04034673,Tuna,2,2.0
04034673,Oranges,3.28,0.92
01049110,Diapers,32,76.8
01049110,Salt,0.75,0.08
00010957,Corn,2.82,0.56
07063004,Mushrooms,0.34,0.78
07063004,Fish,0.95,1.33
07063004,Broccoli,1.98,0.61
07063004,Cereal,2,5.6
07063004,Diapers,40,96.0
07063004,Wine,1,3.4
07063004,Pears,3.3,1.09
07063004,Milk,3,2.4
07063004,Cooking Oil,2.5,3.0
08040965,Peas,1.67,0.5
08040965,Fish,1.95,2.73
08040965,Water,6,1.32
08040965,Corn,3.05,0.61
08040965,Lettuce,3.18,3.98
00046892,Toothpaste,2,1.6
07060638,Grapes,2.47,1.14
07060638,Flour,1,0.5
07060638,Beef,2.81,6.18
07060638,Water,1,0.22
07060638,Beer,18,27.0
07060638,Oranges,3.28,0.92
07060638,Diapers,8,19.2
07060638,Cheese,2.0,3.8
07060638,Apples,2.25,0.68
07060638,Fish,0.51,0.71
00041479,Eggs,24,19.2
00041479,Potatos,1.17,0.14
00041479,Crackers,1,0.7
00041479,Cooking Oil,2.5,3.0
00041479,Toothpaste,1,0.8
00041479,Soap,4,1.0
00041479,Cereal,2,5.6
00041479,Salt,0.75,0.08
00041479,Pears,2.2,0.73
05019561,Sugar,1.0,0.4
05019561,Tuna,1,1.0
05019561,Sausages,1.5,3.6
05019561,Cooking Oil,2.5,3.0
05019561,Lettuce,1.13,1.41
05019561,Mushrooms,0.89,2.05
05019561,Pork,1.0,1.9
05019561,Pasta,1.5,0.75
05019561,Apples,1.91,0.57
01096167,Cereal,1,2.8
01096167,Mushrooms,0.97,2.23
01096167,Toothpaste,1,0.8
01096167,Potatos,3.67,0.44
01096167,Plums,1.41,1.41
00053824,Cooking Oil,1.0,1.2
00053824,Fish,0.96,1.34
00053824,Soap,6,1.5
00053824,Broccoli,1.61,0.5
00053824,Sugar,1.0,0.4
00053824,Milk,6,4.8
07061569,Diapers,16,38.4
07061569,Eggs,12,9.6
07061569,Grapes,2.83,1.3
07061569,Peaches,2.18,2.05
10037023,Mushrooms,0.83,1.91
02094003,Soap,3,0.75
02094003,Raisins,0.5,0.23
02094003,Broccoli,1.74,0.54
02094003,Lettuce,2.53,3.16
02094003,Eggs,6,4.8
02094003,Pasta,1.0,0.5
02094003,Sugar,2.0,0.8
02094003,Cereal,2,5.6
10095361,Broccoli,1.78,0.55
10095361,Grapes,0.51,0.23
10095361,Crackers,6,4.2
10095361,Oranges,2.19,0.61
10095361,Tuna,2,2.0
10095361,Soap,4,1.0
10095361,Apples,3.55,1.07
09011854,Rice,4.5,3.38
09011854,Toothpaste,3,2.4
09011854,Chiken,1.99,3.58
09011854,Salt,0.25,0.03
08098608,Rice,2.0,1.5
08098608,Toothpaste,4,3.2
08098608,Corn,0.97,0.19
08098608,Raisins,0.25,0.11
08098608,Pork,3.37,6.4
08098608,Sausages,0.5,1.2
08098608,Beef,0.78,1.72
08098608,Cooking Oil,1.5,1.8
02074646,Salt,0.5,0.05
02074646,Rice,3.0,2.25
02074646,Wine,3,10.2
02074646,Cooking Oil,2.0,2.4
02074646,Pasta,2.0,1.0
02074646,Ham,2.0,3.2
02074646,Tomatos,0.6,0.09
02074646,Toothpaste,3,2.4
07005599,Lettuce,1.36,1.7
01031874,Beef,2.33,5.13
01031874,Cheese,2.0,3.8
01031874,Cereal,3,8.4
01031874,Sausages,2.0,4.8
01031874,Oranges,0.76,0.21
01031874,Diapers,48,115.2
01031874,Bleach,3,2.4
01046145,Beer,12,18.0
01046145,Cooking Oil,0.5,0.6
01046145,Sausages,2.0,4.8
01046145,Cereal,2,5.6
01046145,Cheese,0.5,0.95
01046145,Bleach,2,1.6
01046145,Pasta,1.0,0.5
01065684,Peaches,0.77,0.72
01065684,Chiken,1.52,2.74
01065684,Water,4,0.88
01065684,Peas,2.52,0.76
01065684,Beer,24,36.0
01065684,Potatos,4.97,0.6
01065684,Eggs,18,14.4
01065684,Crackers,1,0.7
01065684,Plums,1.15,1.15
01065684,Rice,3.5,2.63
05081012,Salt,0.75,0.08
05081012,Peaches,2.27,2.13
10039224,Salt,1.0,0.1
06022225,Crackers,3,2.1
06022225,Toothpaste,1,0.8
06022225,Bleach,2,1.6
06022225,Chiken,2.49,4.48
07048722,Potatos,1.51,0.18
07048722,Toothpaste,4,3.2
07048722,Shampoo,2,6.22
07048722,Cereal,2,5.6
09037021,Soda,6,6.6
09037021,Salt,0.25,0.03
09037021,Ham,1.0,1.6
09037021,Crackers,4,2.8
09037021,Peas,2.18,0.65
09037021,Chiken,2.31,4.16
00069137,Cereal,1,2.8
00069137,Water,4,0.88
00069137,Eggs,36,28.8
00069137,Lettuce,3.93,4.91
00069137,Soap,4,1.0
00069137,Detergent,0.5,0.75
00069137,Corn,2.19,0.44
00069137,Pears,0.37,0.12
00069137,Sugar,1.5,0.6
08067150,Cookies,3,3.3
08067150,Tomatos,1.38,0.21
08067150,Ham,1.5,2.4
08067150,Cereal,3,8.4
08067150,Sausages,1.5,3.6
08067150,Oranges,0.95,0.27
08067150,Wine,1,3.4
08067150,Toilet Paper,24,6.0
06043005,Sausages,1.5,3.6
06043005,Crackers,5,3.5
06043005,Lemons,0.99,0.1
06043005,Wine,2,6.8
06043005,Salt,0.5,0.05
06043005,Sugar,0.5,0.2
08008544,Toothpaste,4,3.2
08008544,Oranges,3.23,0.9
08008544,Cookies,5,5.5
00090815,Cooking Oil,1.5,1.8
00090815,Detergent,0.5,0.75
00090815,Beef,2.75,6.05
00090815,Mushrooms,0.31,0.71
00090815,Soda,7,7.7
00090815,Soap,2,0.5
00090815,Flour,3,1.5
00090815,Wine,3,10.2
00090815,Sugar,1.0,0.4
00074814,Cereal,3,8.4
00074814,Oranges,1.17,0.33
00074814,Soda,1,1.1
00074814,Cookies,4,4.4
00074814,Plums,1.32,1.32
00074814,Raisins,1,0.45
00074814,Flour,1,0.5
00074814,Ham,0.5,0.8
07046353,Rice,2.5,1.88
07046353,Water,5,1.1
07046353,Potatos,3.0,0.36
07046353,Carrots,1.2,0.24
07046353,Lettuce,4.3,5.38
07046353,Sugar,0.5,0.2
03013161,Ham,1.5,2.4
03013161,Milk,4,3.2
03013161,Broccoli,0.44,0.14
03013161,Cheese,1.0,1.9
03013161,Soap,5,1.25
03013161,Grapes,0.51,0.23
09009092,Detergent,0.5,0.75
09009092,Flour,2,1.0
09009092,Cheese,0.5,0.95
09009092,Toilet Paper,12,3.0
09009092,Beef,0.51,1.12
09009092,Salt,0.5,0.05
09009092,Cookies,2,2.2
09009092,Shampoo,2,6.22
02065327,Sausages,1.0,2.4
05041051,Corn,0.7,0.14
05041051,Toilet Paper,18,4.5
05041051,Crackers,3,2.1
05041051,Flour,2,1.0
05041051,Tomatos,1.25,0.19
05041051,Pears,2.8,0.92
05041051,Chiken,1.11,2.0
00034552,Grapes,0.69,0.32
05050850,Broccoli,1.45,0.45
05050850,Ham,2.0,3.2
05050850,Apples,3.47,1.04
05050850,Raisins,1,0.45
05050850,Mushrooms,0.68,1.56
05050850,Bleach,3,2.4
05050850,Diapers,8,19.2
05050850,Fish,1.93,2.7
05050850,Corn,2.59,0.52
06069564,Soda,1,1.1
06069564,Ham,1.5,2.4
06069564,Lettuce,1.79,2.24
06069564,Pasta,2.0,1.0
06069564,Toothpaste,3,2.4
06069564,Carrots,2.37,0.47
06069564,Milk,3,2.4
06069564,Tuna,6,6.0
06091450,Diapers,8,19.2
06091450,Tomatos,0.41,0.06
06091450,Detergent,1.0,1.5
06091450,Apples,3.23,0.97
00095548,Cereal,1,2.8
00095548,Soda,1,1.1
00095548,Toothpaste,2,1.6
00095548,Cooking Oil,2.5,3.0
00095548,Lemons,0.55,0.06
00095548,Beef,1.83,4.03
00095548,Soap,1,0.25
00095548,Ham,1.5,2.4
06084226,Fish,1.74,2.44
06084226,Potatos,2.97,0.36
06084226,Toothpaste,4,3.2
06084226,Salt,0.25,0.03
06084226,Apples,0.3,0.09
06091578,Rice,1.0,0.75
07002718,Tuna,3,3.0
07002718,Sausages,0.5,1.2
07002718,Soda,3,3.3
07002718,Chiken,3.91,7.04
07002718,Apples,3.55,1.07
07002718,Beer,18,27.0
07002718,Wine,3,10.2
07002718,Pears,0.82,0.27
10073080,Beef,2.13,4.69
05093185,Pasta,1.0,0.5
05093185,Toilet Paper,24,6.0
05093185,Potatos,2.19,0.26
05093185,Fish,1.41,1.97
05093185,Toothpaste,1,0.8
05093185,Sausages,1.0,2.4
05093185,Beef,1.58,3.48
05093185,Broccoli,1.23,0.38
05093185,Cookies,3,3.3
10086712,Beer,18,27.0
10086712,Toothpaste,1,0.8
10086712,Carrots,3.32,0.66
10086712,Plums,0.81,0.81
10086712,Chiken,3.47,6.25
10086712,Apples,2.09,0.63
10086712,Detergent,2.0,3.0
10086712,Broccoli,1.54,0.48
10086712,Grapes,1.02,0.47
10086712,Peas,2.07,0.62
08029793,Wine,2,6.8
08029793,Toothpaste,4,3.2
08029793,Plums,1.03,1.03
08029793,Shampoo,2,6.22
08029793,Oranges,1.02,0.29
08029793,Carrots,1.77,0.35
08029793,Peaches,2.15,2.02
08029793,Flour,3,1.5
08029793,Water,5,1.1
08029793,Ham,1.5,2.4
08084742,Cookies,2,2.2
08084742,Crackers,5,3.5
08084742,Sugar,2.0,0.8
08084742,Bleach,3,2.4
08084742,Water,5,1.1
08084742,Ham,1.0,1.6
08084742,Grapes,2.97,1.37
08084742,Shampoo,2,6.22
08084742,Corn,0.74,0.15
08084742,Raisins,1,0.45
01087537,Diapers,40,96.0
01087537,Pears,0.49,0.16
01087537,Apples,1.7,0.51
01087537,Tuna,4,4.0
00041701,Potatos,2.02,0.24
10056470,Toothpaste,2,1.6
10056470,Raisins,1,0.45
10056470,Toilet Paper,24,6.0
06029354,Cookies,3,3.3
06029354,Bleach,2,1.6
07003627,Raisins,0.25,0.11
07003627,Diapers,16,38.4
07003627,Oranges,3.57,1.0
07003627,Soda,5,5.5
07003627,Beef,1.98,4.36
07003627,Sugar,1.5,0.6
07003627,Flour,3,1.5
07029461,Beer,12,18.0
07029461,Grapes,1.75,0.81
07029461,Lemons,0.46,0.05
07029461,Shampoo,1,3.11
07029461,Bleach,2,1.6
07029461,Crackers,3,2.1
09046834,Mushrooms,0.47,1.08
07074190,Flour,1,0.5
04086711,Sugar,0.5,0.2
04086711,Tomatos,0.38,0.06
04086711,Chiken,3.53,6.35
04086711,Cooking Oil,1.5,1.8
04086711,Cheese,1.5,2.85
04086711,Carrots,1.9,0.38
04086711,Salt,0.5,0.05
04086711,Sausages,2.0,4.8
05064320,Soda,1,1.1
05064320,Bleach,1,0.8
08092788,Soap,1,0.25
08092788,Lemons,0.54,0.05
08092788,Potatos,2.44,0.29
08092788,Crackers,3,2.1
08092788,Beef,1.93,4.25
02034167,Cereal,3,8.4
02034167,Rice,5.0,3.75
02034167,Toothpaste,4,3.2
02034167,Cooking Oil,2.0,2.4
02034167,Detergent,2.0,3.0
02034167,Broccoli,0.72,0.22
02034167,Lettuce,4.61,5.76
02034167,Tuna,1,1.0
06080160,Milk,3,2.4
04074001,Grapes,1.26,0.58
03083910,Sausages,2.0,4.8
03083910,Pasta,1.0,0.5
03083910,Tomatos,1.97,0.3
03083910,Detergent,1.5,2.25
03083910,Raisins,1,0.45
03083910,Eggs,30,24.0
03083910,Ham,0.5,0.8
03083910,Sugar,1.0,0.4
10069160,Chiken,1.6,2.88
10069160,Potatos,0.34,0.04
10069160,Sausages,1.5,3.6
10069160,Rice,2.0,1.5
10069160,Mushrooms,0.5,1.15
02051006,Rice,2.0,1.5
02051006,Pasta,2.0,1.0
02051006,Toothpaste,4,3.2
02051006,Cooking Oil,1.5,1.8
02051006,Cookies,2,2.2
02051006,Water,5,1.1
09075727,Wine,2,6.8
09075727,Pasta,1.0,0.5
09075727,Chiken,3.25,5.85
09075727,Mushrooms,0.31,0.71
10025171,Pork,1.71,3.25
10025171,Cereal,1,2.8
10025171,Bleach,1,0.8
01099881,Tuna,6,6.0
01099881,Flour,1,0.5
02004628,Cereal,2,5.6
02004628,Crackers,4,2.8
02055257,Fish,1.75,2.45
02055257,Wine,1,3.4
02055257,Tomatos,1.46,0.22
02055257,Cheese,1.0,1.9
02055257,Pork,0.57,1.08
02055257,Pasta,0.5,0.25
02055257,Ham,2.0,3.2
02055257,Diapers,24,57.6
02055257,Oranges,2.31,0.65
02055257,Peaches,1.59,1.49
03062067,Rice,5.0,3.75
03062067,Apples,0.78,0.23
03062067,Soap,4,1.0
03062067,Plums,0.77,0.77
03062067,Flour,3,1.5
03062067,Water,1,0.22
03062067,Lemons,0.86,0.09
03062067,Sugar,1.0,0.4
03062067,Tuna,4,4.0
03062067,Grapes,1.84,0.85
10008452,Soap,3,0.75
10008452,Eggs,12,9.6
10008452,Pork,1.24,2.36
10008452,Sugar,0.5,0.2
10008452,Sausages,2.0,4.8
10008452,Crackers,6,4.2
10008452,Cookies,1,1.1
10008452,Lettuce,2.77,3.46
10008452,Toilet Paper,12,3.0
05042175,Mushrooms,0.7,1.61
05042175,Apples,3.17,0.95
05042175,Cereal,1,2.8
05042175,Pork,1.12,2.13
05042175,Raisins,0.25,0.11
05042175,Peas,0.87,0.26
05042175,Carrots,3.17,0.63
05042175,Toilet Paper,18,4.5
02006547,Lemons,0.59,0.06
02006547,Potatos,0.91,0.11
02006547,Carrots,2.64,0.53
02006547,Pears,0.78,0.26
02006547,Cookies,1,1.1
02006547,Soda,1,1.1
05012357,Oranges,3.26,0.91
05012357,Plums,1.1,1.1
00091512,Rice,2.0,1.5
00091512,Cereal,1,2.8
00091512,Apples,3.01,0.9
00091512,Milk,3,2.4
00091512,Carrots,2.04,0.41
00091512,Plums,0.89,0.89
00091512,Peaches,1.56,1.47
09053281,Lettuce,4.03,5.04
09053281,Rice,1.0,0.75
06098769,Ham,1.0,1.6
06098769,Corn,2.9,0.58
06098769,Sausages,2.0,4.8
06098769,Mushrooms,0.31,0.71
06098769,Toothpaste,4,3.2
06098769,Bleach,2,1.6
06098769,Sugar,1.0,0.4
06098769,Soap,5,1.25
08000560,Grapes,1.41,0.65
08000560,Peas,1.25,0.38
08000560,Mushrooms,0.89,2.05
08000560,Chiken,2.71,4.88
08000560,Crackers,3,2.1
08000560,Raisins,1,0.45
08000560,Bleach,3,2.4
08000560,Water,6,1.32
10074440,Fish,1.88,2.63
10074440,Tomatos,2.06,0.31
10074440,Salt,1.0,0.1
10074440,Soap,1,0.25
10074440,Soda,4,4.4
10074440,Eggs,24,19.2
10074440,Shampoo,2,6.22
10074440,Pork,1.63,3.1
10074440,Crackers,3,2.1
03098872,Diapers,40,96.0
03098872,Peas,1.31,0.39
03098872,Rice,3.0,2.25
03098872,Plums,0.36,0.36
03098872,Bleach,2,1.6
06019656,Detergent,0.5,0.75
06019656,Tuna,3,3.0
06019656,Soda,5,5.5
06019656,Cookies,3,3.3
06019656,Cooking Oil,1.5,1.8
06019656,Apples,0.67,0.2
06019656,Flour,3,1.5
06019656,Rice,2.5,1.88
08003579,Pork,0.85,1.62
08003579,Toilet Paper,12,3.0
08003579,Raisins,1,0.45
08003579,Peas,2.18,0.65
02085768,Ham,0.5,0.8
02085768,Apples,0.88,0.26
06053304,Mushrooms,0.45,1.04
06053304,Detergent,1.5,2.25
06053304,Sugar,2.0,0.8
06053304,Eggs,36,28.8
06053304,Bleach,1,0.8
06053304,Pears,3.25,1.07
06053304,Shampoo,1,3.11
06053304,Beef,2.58,5.68
08026632,Apples,2.51,0.75
08026632,Plums,0.58,0.58
08026632,Wine,3,10.2
08026632,Rice,4.5,3.38
08026632,Broccoli,0.55,0.17
08026632,Mushrooms,0.77,1.77
08026632,Ham,1.0,1.6
08026632,Corn,1.46,0.29
05014190,Tomatos,0.74,0.11
05014190,Eggs,18,14.4
05014190,Grapes,1.4,0.64
05014190,Cookies,5,5.5
05014190,Apples,0.92,0.28
05014190,Cooking Oil,2.0,2.4
04028737,Cheese,0.5,0.95
04028737,Carrots,3.86,0.77
04028737,Milk,4,3.2
04028737,Sugar,1.0,0.4
04028737,Shampoo,2,6.22
04028737,Wine,1,3.4
04028737,Salt,1.0,0.1
04028737,Raisins,0.5,0.23
04028737,Toothpaste,3,2.4
10085966,Wine,1,3.4
10085966,Pork,2.17,4.12
10085966,Chiken,3.53,6.35
10085966,Carrots,1.81,0.36
02066524,Milk,4,3.2
07069211,Beef,1.7,3.74
07069211,Water,3,0.66
00007803,Beer,6,9.0
00007803,Cheese,1.5,2.85
00007803,Diapers,16,38.4
00007803,Raisins,1,0.45
00007803,Shampoo,2,6.22
00007803,Tuna,5,5.0
09036804,Carrots,1.2,0.24
09036804,Sausages,1.0,2.4
03032276,Pasta,1.5,0.75
03032276,Broccoli,1.58,0.49
03032276,Potatos,2.75,0.33
05003037,Soda,6,6.6
05003037,Crackers,3,2.1
05003037,Apples,3.51,1.05
05003037,Diapers,16,38.4
05003037,Wine,2,6.8
05003037,Beef,2.1,4.62
05003037,Cereal,2,5.6
05003037,Tomatos,1.79,0.27
05003037,Lemons,0.26,0.03
08037910,Chiken,3.83,6.89
08037910,Pears,3.31,1.09
07025997,Fish,1.55,2.17
07025997,Cereal,3,8.4
07025997,Wine,2,6.8
07025997,Toothpaste,1,0.8
07025997,Mushrooms,0.53,1.22
07025997,Ham,2.0,3.2
07025997,Water,4,0.88
07025997,Crackers,5,3.5
08053807,Soda,6,6.6
08053807,Cheese,0.5,0.95
08053807,Fish,0.84,1.18
08053807,Mushrooms,0.38,0.87
08053807,Sugar,2.0,0.8
08053807,Eggs,30,24.0
08053807,Salt,0.25,0.03
05001210,Oranges,0.8,0.22
05001210,Milk,3,2.4
05001210,Cooking Oil,2.0,2.4
05001210,Corn,2.53,0.51
05001210,Flour,1,0.5
05001210,Plums,0.33,0.33
05001210,Cheese,2.0,3.8
05001210,Diapers,24,57.6
05001210,Cereal,1,2.8
05001210,Beef,2.53,5.57
00025169,Chiken,2.69,4.84
00025169,Beer,18,27.0
00025169,Crackers,4,2.8
00025169,Salt,0.5,0.05
00025169,Beef,1.61,3.54
00025169,Peaches,2.37,2.23
00025169,Apples,2.61,0.78
00025169,Tuna,3,3.0
00025169,Cookies,2,2.2
00012054,Crackers,2,1.4
00012054,Mushrooms,0.57,1.31
00012054,Cookies,4,4.4
00012054,Beer,18,27.0
00012054,Soap,6,1.5
02016003,Flour,3,1.5
02016003,Grapes,2.22,1.02
02016003,Salt,0.25,0.03
02016003,Soap,1,0.25
02042720,Cookies,1,1.1
02042720,Lettuce,2.93,3.66
02042720,Grapes,2.26,1.04
02042720,Mushrooms,0.67,1.54
02042720,Tomatos,2.17,0.33
02042720,Carrots,3.07,0.61
09006081,Soda,5,5.5
09006081,Peas,2.25,0.68
09006081,Toilet Paper,18,4.5
09006081,Cooking Oil,3.0,3.6
09006081,Beer,18,27.0
09006081,Chiken,3.88,6.98
09081145,Cookies,4,4.4
09081145,Diapers,24,57.6
09081145,Carrots,3.06,0.61
09081145,Mushrooms,0.99,2.28
09081145,Ham,1.5,2.4
09081145,Detergent,2.0,3.0
02046099,Bleach,3,2.4
02046099,Plums,1.42,1.42
02046099,Rice,1.0,0.75
02046099,Soap,6,1.5
02046099,Mushrooms,0.84,1.93
02046099,Flour,3,1.5
09058845,Bleach,1,0.8
09058845,Crackers,4,2.8
03095529,Soap,3,0.75
03095529,Lemons,0.89,0.09
03095529,Flour,1,0.5
03095529,Plums,0.98,0.98
04087823,Grapes,1.62,0.75
04087823,Pears,1.38,0.46
04087823,Pasta,2.0,1.0
04087823,Wine,2,6.8
04087823,Beef,0.63,1.39
04087823,Flour,3,1.5
00003468,Cereal,2,5.6
00003468,Detergent,0.5,0.75
00003468,Toilet Paper,24,6.0
00003468,Diapers,8,19.2
00003468,Raisins,1,0.45
00003468,Rice,3.0,2.25
00003468,Potatos,1.31,0.16
00003468,Plums,0.35,0.35
00003468,Broccoli,0.81,0.25
05069865,Shampoo,2,6.22
05069865,Beef,1.95,4.29
05069865,Cereal,3,8.4
05069865,Potatos,3.06,0.37
05069865,Soap,4,1.0
05069865,Beer,6,9.0
05069865,Flour,2,1.0
05069865,Diapers,48,115.2
05069865,Water,5,1.1
10006884,Wine,2,6.8
10006884,Ham,1.5,2.4
06054332,Salt,0.25,0.03
06054332,Cookies,1,1.1
06054332,Cheese,2.0,3.8
06054332,Peaches,1.37,1.29
01089133,Oranges,3.05,0.85
01089133,Soap,5,1.25
01089133,Corn,2.34,0.47
01089133,Cereal,1,2.8
01089133,Rice,5.0,3.75
01089133,Milk,1,0.8
01089133,Sugar,0.5,0.2
01089133,Raisins,0.25,0.11
01089133,Shampoo,2,6.22
01089133,Eggs,6,4.8
05074069,Pears,2.39,0.79
05074069,Plums,0.24,0.24
05074069,Beef,2.14,4.71
05074069,Salt,0.5,0.05
05074069,Apples,0.49,0.15
05074069,Shampoo,2,6.22
05074069,Pork,1.97,3.74
05074069,Sausages,1.0,2.4
05074069,Ham,0.5,0.8
05074069,Cookies,2,2.2
06027737,Fish,1.71,2.39
06027737,Cheese,0.5,0.95
06027737,Toilet Paper,18,4.5
06027737,Rice,5.0,3.75
06027737,Salt,0.5,0.05
06027737,Grapes,1.0,0.46
06027737,Ham,0.5,0.8
06027737,Wine,2,6.8
06027737,Broccoli,0.46,0.14
06027737,Soda,1,1.1
03093756,Cheese,2.0,3.8
03093756,Sugar,1.5,0.6
03093756,Pears,1.76,0.58
03093756,Pasta,2.0,1.0
03093756,Water,2,0.44
03093756,Carrots,1.06,0.21
03093756,Grapes,1.39,0.64
03093756,Cookies,1,1.1
03093756,Shampoo,2,6.22
03093756,Tomatos,2.5,0.38
10046314,Cookies,1,1.1
10046314,Ham,1.5,2.4
06086686,Beer,12,18.0
06086686,Cereal,1,2.8
06086686,Tuna,5,5.0
06086686,Peaches,0.84,0.79
06086686,Crackers,5,3.5
06086686,Soda,3,3.3
06086686,Wine,3,10.2
06086686,Rice,4.5,3.38
02007331,Cooking Oil,0.5,0.6
02007331,Pork,2.98,5.66
02007331,Flour,2,1.0
02007331,Toilet Paper,12,3.0
02007331,Tomatos,0.2,0.03
02007331,Toothpaste,3,2.4
02007331,Oranges,0.98,0.27
02007331,Broccoli,0.83,0.26
02007331,Wine,2,6.8
08055426,Wine,1,3.4
08055426,Fish,1.76,2.46
08055426,Apples,1.71,0.51
08055426,Ham,1.5,2.4
08055426,Water,2,0.44
08055426,Soap,6,1.5
08055426,Pears,3.74,1.23
08055426,Raisins,0.25,0.11
08055426,Plums,0.23,0.23
00049798,Potatos,0.74,0.09
00049798,Shampoo,1,3.11
00049798,Cheese,0.5,0.95
00049798,Flour,1,0.5
01097068,Tomatos,1.14,0.17
01097068,Pasta,1.0,0.5
01097068,Oranges,3.47,0.97
01097068,Sausages,1.5,3.6
01097068,Toothpaste,4,3.2
01097068,Beer,24,36.0
01097068,Potatos,1.9,0.23
01097068,Chiken,3.29,5.92
01097068,Raisins,0.5,0.23
00012722,Fish,1.14,1.6
00012722,Salt,0.75,0.08
10026887,Corn,2.08,0.42
10026887,Pears,1.01,0.33
10026887,Lemons,0.91,0.09
10026887,Cereal,3,8.4
10026887,Soap,5,1.25
10026887,Eggs,12,9.6
10026887,Carrots,0.91,0.18
10026887,Tomatos,2.42,0.36
10026887,Rice,2.5,1.88
10026887,Potatos,2.07,0.25
05098907,Eggs,12,9.6
05098907,Salt,0.25,0.03
05098907,Grapes,2.96,1.36
05098907,Toothpaste,4,3.2
05098907,Cookies,3,3.3
05098907,Pasta,1.0,0.5
05068452,Mushrooms,0.4,0.92
05068452,Corn,1.52,0.3
05068452,Apples,0.35,0.11
05068452,Crackers,6,4.2
05068452,Cooking Oil,2.0,2.4
05068452,Eggs,30,24.0
05068452,Beef,0.63,1.39
05068452,Fish,1.2,1.68
05068452,Flour,2,1.0
05068452,Beer,12,18.0
09040334,Tomatos,2.5,0.38
09040334,Plums,0.45,0.45
09040334,Potatos,2.48,0.3
09040334,Water,3,0.66
09040334,Grapes,0.71,0.33
09040334,Flour,2,1.0
09040334,Cooking Oil,1.5,1.8
09040334,Chiken,3.47,6.25
09040334,Ham,1.5,2.4
09040334,Diapers,32,76.8
06090762,Bleach,1,0.8
06090762,Pork,2.76,5.24
06090762,Toothpaste,4,3.2
06090762,Eggs,6,4.8
06090762,Flour,2,1.0
06090762,Wine,2,6.8
06090762,Water,3,0.66
06090762,Detergent,2.0,3.0
08079208,Broccoli,0.84,0.26
08079208,Oranges,1.14,0.32
08079208,Detergent,1.5,2.25
08079208,Pasta,1.0,0.5
08079208,Milk,6,4.8
08079208,Mushrooms,0.8,1.84
03080105,Crackers,3,2.1
00097691,Salt,0.5,0.05
04098058,Fish,0.51,0.71
04098058,Flour,2,1.0
03078892,Chiken,1.31,2.36
03078892,Water,2,0.44
03078892,Tomatos,1.32,0.2
03078892,Potatos,0.55,0.07
05021455,Carrots,0.48,0.1
05021455,Corn,0.92,0.18
05021455,Potatos,0.9,0.11
05021455,Broccoli,0.68,0.21
05021455,Wine,2,6.8
05021455,Sausages,2.0,4.8
05021455,Flour,2,1.0
07006671,Peas,2.94,0.88
07006671,Diapers,48,115.2
07006671,Sausages,2.0,4.8
07006671,Water,6,1.32
07006671,Cheese,1.5,2.85
07006671,Flour,1,0.5
07006671,Potatos,1.82,0.22
07006671,Cooking Oil,2.0,2.4
00017862,Cereal,2,5.6
00017862,Ham,1.5,2.4
00017862,Sausages,1.0,2.4
00017862,Cheese,1.5,2.85
00017862,Tuna,5,5.0
00017862,Shampoo,1,3.11
00017862,Toothpaste,1,0.8
00017862,Diapers,48,115.2
00017862,Beer,12,18.0
00063066,Cooking Oil,2.0,2.4
00063066,Water,6,1.32
00063066,Ham,0.5,0.8
01096673,Pears,1.39,0.46
01096673,Lettuce,1.26,1.58
01096673,Soda,1,1.1
01096673,Water,4,0.88
01096673,Bleach,1,0.8
01008112,Lettuce,1.6,2.0
01008112,Peas,1.97,0.59
01008112,Sugar,2.0,0.8
01008112,Crackers,6,4.2
01008112,Corn,2.02,0.4
01008112,Soap,4,1.0
01008112,Fish,0.96,1.34
01008112,Diapers,40,96.0
01008112,Detergent,0.5,0.75
02081742,Salt,0.75,0.08
04064310,Soap,1,0.25
04064310,Tuna,2,2.0
04064310,Flour,1,0.5
04064310,Carrots,2.13,0.43
04064310,Diapers,40,96.0
04064310,Cereal,3,8.4
04064310,Raisins,0.25,0.11
04064310,Broccoli,0.85,0.26
04064310,Ham,1.5,2.4
04064310,Cookies,4,4.4
06010420,Soda,8,8.8
06010420,Mushrooms,0.66,1.52
06010420,Tomatos,2.66,0.4
06010420,Toothpaste,2,1.6
01082365,Water,2,0.44
01082365,Mushrooms,0.55,1.27
